Year,quarter,city1,city 1 latitude,city 1 longitude,city2,city 2 latitude,city 2 longitude,fare,,,,,,,city 1 temp,city 1 latitude temp,city 2 longitude temp,city 2 temp,city 2 latitude temp,city 2 longitude temp
2022,1,"Albuquerque, New Mexico",35.0843859,-106.650422,Chicago,41.8781136,-87.6297982,232.59,,,,,,,,,,,,
2022,1,"Albuquerque, New Mexico",35.0843859,-106.650422,Houston,29.7604267,-95.3698028,220.31,,,,,,,,,,,,
2022,1,"Albuquerque, New Mexico",35.0843859,-106.650422,"Orlando, Florida",28.5383832,-81.3789269,270.77,,,,,,,,,,,,
2022,1,"Albuquerque, New Mexico",35.0843859,-106.650422,New York City,40.7127753,-74.0059728,223.49,,,,,,,,,,,,
2022,1,"Albuquerque, New Mexico",35.0843859,-106.650422,Las Vegas,36.171563,-115.1391009,172.72,,,,,,,,,,,,
2022,1,"Albuquerque, New Mexico",35.0843859,-106.650422,San Francisco,37.7749295,-122.4194155,203.1,,,,,,,,,,,,
2022,1,"Albuquerque, New Mexico",35.0843859,-106.650422,Los Angeles,34.0549076,-118.242643,167.82,,,,,,,,,,,,
2022,1,"Albuquerque, New Mexico",35.0843859,-106.650422,San Diego,32.715738,-117.1610838,186.61,,,,,,,,,,,,
2022,1,"Albuquerque, New Mexico",35.0843859,-106.650422,"Portland, Oregon",45.515232,-122.6783853,194.64,,,,,,,,,,,,
2022,1,"Atlantic City, New Jersey",39.3642834,-74.4229266,"Orlando, Florida",28.5383832,-81.3789269,95.59,,,,,,,,,,,,
2022,1,"Atlantic City, New Jersey",39.3642834,-74.4229266,"Fort Myers, Florida",26.640628,-81.8723084,104.39,,,,,,,,,,,,
2022,1,"Atlantic City, New Jersey",39.3642834,-74.4229266,Miami,25.7616798,-80.1917902,103.59,,,,,,,,,,,,
2022,1,"Colorado Springs, Colorado",38.8338816,-104.8213634,Dallas–Fort Worth metroplex,32.7078751,-96.9209135,166.16,,,,,,,,,,,,
2022,1,"Colorado Springs, Colorado",38.8338816,-104.8213634,"Phoenix, Arizona",33.4483771,-112.0740373,128.75,,,,,,,,,,,,
2022,1,"Colorado Springs, Colorado",38.8338816,-104.8213634,Las Vegas,36.171563,-115.1391009,118.1,,,,,,,,,,,,
2022,1,"Colorado Springs, Colorado",38.8338816,-104.8213634,Los Angeles,34.0549076,-118.242643,188.15,,,,,,,,,,,,
2022,1,Dallas–Fort Worth metroplex,32.7078751,-96.9209135,Pittsburgh,40.4406248,-79.9958864,240.05,,,,,,,,,,,,
2022,1,Dallas–Fort Worth metroplex,32.7078751,-96.9209135,Denver,39.7392358,-104.990251,166.64,,,,,,,,,,,,
2022,1,Dallas–Fort Worth metroplex,32.7078751,-96.9209135,"Tucson, Arizona",32.2539787,-110.9741769,273.73,,,,,,,,,,,,
2022,1,Dallas–Fort Worth metroplex,32.7078751,-96.9209135,"Phoenix, Arizona",33.4483771,-112.0740373,219.23,,,,,,,,,,,,
2022,1,Dallas–Fort Worth metroplex,32.7078751,-96.9209135,"Hartford, Connecticut",41.7658043,-72.6733723,270.11,,,,,,,,,,,,
2022,1,Dallas–Fort Worth metroplex,32.7078751,-96.9209135,Seattle,47.6061389,-122.3328481,234.27,,,,,,,,,,,,
2022,1,Dallas–Fort Worth metroplex,32.7078751,-96.9209135,"El Paso, Texas",31.7618778,-106.4850217,189.33,,,,,,,,,,,,
2022,1,Dallas–Fort Worth metroplex,32.7078751,-96.9209135,"Nashville, Tennessee",36.1626638,-86.7816016,186.16,,,,,,,,,,,,
2022,1,Dallas–Fort Worth metroplex,32.7078751,-96.9209135,"Washington, DC (Metropolitan Area)",39.1289725,-77.3783789,208.82,,,,,,,,,,,,
2022,1,Dallas–Fort Worth metroplex,32.7078751,-96.9209135,St. Louis,38.6270025,-90.1994042,180.94,,,,,,,,,,,,
2022,1,Dallas–Fort Worth metroplex,32.7078751,-96.9209135,"Jacksonville, Florida",30.3321838,-81.655651,238.83,,,,,,,,,,,,
2022,1,Dallas–Fort Worth metroplex,32.7078751,-96.9209135,Detroit,42.331427,-83.0457538,235.07,,,,,,,,,,,,
2022,1,Dallas–Fort Worth metroplex,32.7078751,-96.9209135,"Des Moines, Iowa",41.5868353,-93.6249593,246.9,,,,,,,,,,,,
2022,1,Dallas–Fort Worth metroplex,32.7078751,-96.9209135,Houston,29.7604267,-95.3698028,152.88,,,,,,,,,,,,
2022,1,Dallas–Fort Worth metroplex,32.7078751,-96.9209135,"Orlando, Florida",28.5383832,-81.3789269,204.22,,,,,,,,,,,,
2022,1,Dallas–Fort Worth metroplex,32.7078751,-96.9209135,"Panama City, Florida",30.1588129,-85.6602058,219.12,,,,,,,,,,,,
2022,1,Dallas–Fort Worth metroplex,32.7078751,-96.9209135,Minneapolis–Saint Paul,44.9374831,-93.2009998,208.31,,,,,,,,,,,,
2022,1,Dallas–Fort Worth metroplex,32.7078751,-96.9209135,New York City,40.7127753,-74.0059728,152.73,,,,,,,,,,,,
2022,1,Dallas–Fort Worth metroplex,32.7078751,-96.9209135,"Fort Myers, Florida",26.640628,-81.8723084,243.89,,,,,,,,,,,,
2022,1,Dallas–Fort Worth metroplex,32.7078751,-96.9209135,"Grand Rapids, Michigan",42.9633599,-85.6680863,278.35,,,,,,,,,,,,
2022,1,Dallas–Fort Worth metroplex,32.7078751,-96.9209135,"Harlingen, Texas",26.1906306,-97.6961026,161.3,,,,,,,,,,,,
2022,1,Dallas–Fort Worth metroplex,32.7078751,-96.9209135,Las Vegas,36.171563,-115.1391009,204.75,,,,,,,,,,,,
2022,1,Dallas–Fort Worth metroplex,32.7078751,-96.9209135,Indianapolis,39.768403,-86.158068,229.87,,,,,,,,,,,,
2022,1,Dallas–Fort Worth metroplex,32.7078751,-96.9209135,San Francisco,37.7749295,-122.4194155,230.12,,,,,,,,,,,,
2022,1,Dallas–Fort Worth metroplex,32.7078751,-96.9209135,Miami,25.7616798,-80.1917902,212.54,,,,,,,,,,,,
2022,1,Dallas–Fort Worth metroplex,32.7078751,-96.9209135,Los Angeles,34.0549076,-118.242643,210.83,,,,,,,,,,,,
2022,1,Dallas–Fort Worth metroplex,32.7078751,-96.9209135,"Little Rock, Arkansas",34.7444618,-92.2880157,172.07,,,,,,,,,,,,
2022,1,Dallas–Fort Worth metroplex,32.7078751,-96.9209135,"Lubbock, Texas",33.5845617,-101.8456417,166.81,,,,,,,,,,,,
2022,1,Dallas–Fort Worth metroplex,32.7078751,-96.9209135,"Louisville, Kentucky",38.2526647,-85.7584557,222.48,,,,,,,,,,,,
2022,1,Dallas–Fort Worth metroplex,32.7078751,-96.9209135,"Midland/Odessa, TX",31.8456816,-102.3676431,166.45,,,,,,,,,,,,
2022,1,Dallas–Fort Worth metroplex,32.7078751,-96.9209135,"Sacramento, California",38.5815719,-121.4943996,260.9,,,,,,,,,,,,
2022,1,Dallas–Fort Worth metroplex,32.7078751,-96.9209135,"Tampa, Florida",27.9516896,-82.4587527,178.64,,,,,,,,,,,,
2022,1,Dallas–Fort Worth metroplex,32.7078751,-96.9209135,"Kansas City, Missouri",39.0997265,-94.5785667,171.06,,,,,,,,,,,,
2022,1,Dallas–Fort Worth metroplex,32.7078751,-96.9209135,San Antonio,29.4251905,-98.4945922,174.4,,,,,,,,,,,,
2022,1,Dallas–Fort Worth metroplex,32.7078751,-96.9209135,"Memphis, Tennessee",35.1495343,-90.0489801,157.6,,,,,,,,,,,,
2022,1,Dallas–Fort Worth metroplex,32.7078751,-96.9209135,"Omaha, Nebraska",41.2565369,-95.9345034,213.62,,,,,,,,,,,,
2022,1,Dallas–Fort Worth metroplex,32.7078751,-96.9209135,Milwaukee,43.0389025,-87.9064736,214.36,,,,,,,,,,,,
2022,1,Dallas–Fort Worth metroplex,32.7078751,-96.9209135,New Orleans,29.9510658,-90.0715323,156.74,,,,,,,,,,,,
2022,1,Dallas–Fort Worth metroplex,32.7078751,-96.9209135,San Diego,32.715738,-117.1610838,231.82,,,,,,,,,,,,
2022,1,Dallas–Fort Worth metroplex,32.7078751,-96.9209135,"Norfolk, Virginia",36.8507689,-76.2858726,252.83,,,,,,,,,,,,
2022,1,Dallas–Fort Worth metroplex,32.7078751,-96.9209135,"Pensacola, Florida",30.421309,-87.2169149,206.62,,,,,,,,,,,,
2022,1,Dallas–Fort Worth metroplex,32.7078751,-96.9209135,"West Palm Beach, Florida",26.7153424,-80.0533746,310.43,,,,,,,,,,,,
2022,1,Dallas–Fort Worth metroplex,32.7078751,-96.9209135,"Portland, Oregon",45.515232,-122.6783853,278.74,,,,,,,,,,,,
2022,1,Dallas–Fort Worth metroplex,32.7078751,-96.9209135,Philadelphia,39.9525839,-75.1652215,263.79,,,,,,,,,,,,
2022,1,Dallas–Fort Worth metroplex,32.7078751,-96.9209135,"Palm Springs, California",33.8302961,-116.5452921,312.43,,,,,,,,,,,,
2022,1,Dallas–Fort Worth metroplex,32.7078751,-96.9209135,"Raleigh/Durham, NC",35.8991678,-78.8636402,238.99,,,,,,,,,,,,
2022,1,Dallas–Fort Worth metroplex,32.7078751,-96.9209135,"Richmond, Virginia",37.5407246,-77.4360481,279.96,,,,,,,,,,,,
2022,1,Dallas–Fort Worth metroplex,32.7078751,-96.9209135,"Reno, Nevada",39.529919,-119.8142691,304.96,,,,,,,,,,,,
2022,1,Dallas–Fort Worth metroplex,32.7078751,-96.9209135,Salt Lake City,40.7607793,-111.8910474,252.75,,,,,,,,,,,,
2022,1,Dallas–Fort Worth metroplex,32.7078751,-96.9209135,"Tulsa, Oklahoma",36.1539816,-95.992775,165.53,,,,,,,,,,,,
2022,1,Dallas–Fort Worth metroplex,32.7078751,-96.9209135,"Savannah, Georgia",32.0808989,-81.091203,226.17,,,,,,,,,,,,
2022,1,Dallas–Fort Worth metroplex,32.7078751,-96.9209135,"Sarasota/Bradenton, FL",27.336465,-82.5310117,215.98,,,,,,,,,,,,
2022,1,Dallas–Fort Worth metroplex,32.7078751,-96.9209135,"Knoxville, Tennessee",35.9606384,-83.9207392,283.76,,,,,,,,,,,,
2022,1,Pittsburgh,40.4406248,-79.9958864,Seattle,47.6061389,-122.3328481,213.53,,,,,,,,,,,,
2022,1,Pittsburgh,40.4406248,-79.9958864,"Washington, DC (Metropolitan Area)",39.1289725,-77.3783789,145.17,,,,,,,,,,,,
2022,1,Pittsburgh,40.4406248,-79.9958864,San Francisco,37.7749295,-122.4194155,315.39,,,,,,,,,,,,
2022,1,Pittsburgh,40.4406248,-79.9958864,"Tampa, Florida",27.9516896,-82.4587527,161.8,,,,,,,,,,,,
2022,1,Pittsburgh,40.4406248,-79.9958864,"Sarasota/Bradenton, FL",27.336465,-82.5310117,159.84,,,,,,,,,,,,
2022,1,"Huntsville, Alabama",34.7303688,-86.5861037,"Washington, DC (Metropolitan Area)",39.1289725,-77.3783789,251.6,,,,,,,,,,,,
2022,1,"Albany, New York",42.6525793,-73.7562317,Atlanta,33.748752,-84.3876845,234.23,,,,,,,,,,,,
2022,1,"Albany, New York",42.6525793,-73.7562317,"Washington, DC (Metropolitan Area)",39.1289725,-77.3783789,170.16,,,,,,,,,,,,
2022,1,"Albany, New York",42.6525793,-73.7562317,"Orlando, Florida",28.5383832,-81.3789269,190.8,,,,,,,,,,,,
2022,1,"Albany, New York",42.6525793,-73.7562317,Miami,25.7616798,-80.1917902,188.84,,,,,,,,,,,,
2022,1,"Albany, New York",42.6525793,-73.7562317,"Tampa, Florida",27.9516896,-82.4587527,173.46,,,,,,,,,,,,
2022,1,"Amarillo, Texas",35.2219971,-101.8312969,Dallas–Fort Worth metroplex,32.7078751,-96.9209135,150.86,,,,,,,,,,,,
2022,1,Denver,39.7392358,-104.990251,Pittsburgh,40.4406248,-79.9958864,223.56,,,,,,,,,,,,
2022,1,Denver,39.7392358,-104.990251,"Tucson, Arizona",32.2539787,-110.9741769,180.46,,,,,,,,,,,,
2022,1,Denver,39.7392358,-104.990251,"Phoenix, Arizona",33.4483771,-112.0740373,172.47,,,,,,,,,,,,
2022,1,Denver,39.7392358,-104.990251,"Hartford, Connecticut",41.7658043,-72.6733723,271.12,,,,,,,,,,,,
2022,1,Denver,39.7392358,-104.990251,Seattle,47.6061389,-122.3328481,148.61,,,,,,,,,,,,
2022,1,Denver,39.7392358,-104.990251,"El Paso, Texas",31.7618778,-106.4850217,153.9,,,,,,,,,,,,
2022,1,Denver,39.7392358,-104.990251,"Nashville, Tennessee",36.1626638,-86.7816016,216.72,,,,,,,,,,,,
2022,1,Denver,39.7392358,-104.990251,"Washington, DC (Metropolitan Area)",39.1289725,-77.3783789,208.94,,,,,,,,,,,,
2022,1,Denver,39.7392358,-104.990251,St. Louis,38.6270025,-90.1994042,177.36,,,,,,,,,,,,
2022,1,Denver,39.7392358,-104.990251,"Jacksonville, Florida",30.3321838,-81.655651,257.67,,,,,,,,,,,,
2022,1,Denver,39.7392358,-104.990251,Detroit,42.331427,-83.0457538,192.34,,,,,,,,,,,,
2022,1,Denver,39.7392358,-104.990251,"Des Moines, Iowa",41.5868353,-93.6249593,146.82,,,,,,,,,,,,
2022,1,Denver,39.7392358,-104.990251,Houston,29.7604267,-95.3698028,179.45,,,,,,,,,,,,
2022,1,Denver,39.7392358,-104.990251,"Orlando, Florida",28.5383832,-81.3789269,225.46,,,,,,,,,,,,
2022,1,Denver,39.7392358,-104.990251,"Fresno, California",36.7377981,-119.7871247,174.49,,,,,,,,,,,,
2022,1,Denver,39.7392358,-104.990251,Minneapolis–Saint Paul,44.9374831,-93.2009998,151.13,,,,,,,,,,,,
2022,1,Denver,39.7392358,-104.990251,New York City,40.7127753,-74.0059728,220.1,,,,,,,,,,,,
2022,1,Denver,39.7392358,-104.990251,"Fort Myers, Florida",26.640628,-81.8723084,224.49,,,,,,,,,,,,
2022,1,Denver,39.7392358,-104.990251,"Spokane, Washington",47.6579711,-117.4235319,193.38,,,,,,,,,,,,
2022,1,Denver,39.7392358,-104.990251,"Grand Rapids, Michigan",42.9633599,-85.6680863,214.23,,,,,,,,,,,,
2022,1,Denver,39.7392358,-104.990251,Las Vegas,36.171563,-115.1391009,157.45,,,,,,,,,,,,
2022,1,Denver,39.7392358,-104.990251,Indianapolis,39.768403,-86.158068,191.63,,,,,,,,,,,,
2022,1,Denver,39.7392358,-104.990251,San Francisco,37.7749295,-122.4194155,172.74,,,,,,,,,,,,
2022,1,Denver,39.7392358,-104.990251,Miami,25.7616798,-80.1917902,223.5,,,,,,,,,,,,
2022,1,Denver,39.7392358,-104.990251,Los Angeles,34.0549076,-118.242643,153.29,,,,,,,,,,,,
2022,1,Denver,39.7392358,-104.990251,"Little Rock, Arkansas",34.7444618,-92.2880157,184.89,,,,,,,,,,,,
2022,1,Denver,39.7392358,-104.990251,"Louisville, Kentucky",38.2526647,-85.7584557,232.07,,,,,,,,,,,,
2022,1,Denver,39.7392358,-104.990251,"Sacramento, California",38.5815719,-121.4943996,159.48,,,,,,,,,,,,
2022,1,Denver,39.7392358,-104.990251,"Tampa, Florida",27.9516896,-82.4587527,211.22,,,,,,,,,,,,
2022,1,Denver,39.7392358,-104.990251,"Kansas City, Missouri",39.0997265,-94.5785667,186.2,,,,,,,,,,,,
2022,1,Denver,39.7392358,-104.990251,San Antonio,29.4251905,-98.4945922,167.72,,,,,,,,,,,,
2022,1,Denver,39.7392358,-104.990251,"Memphis, Tennessee",35.1495343,-90.0489801,201.53,,,,,,,,,,,,
2022,1,Denver,39.7392358,-104.990251,"Omaha, Nebraska",41.2565369,-95.9345034,150.27,,,,,,,,,,,,
2022,1,Denver,39.7392358,-104.990251,Milwaukee,43.0389025,-87.9064736,178.02,,,,,,,,,,,,
2022,1,Denver,39.7392358,-104.990251,"Madison, Wisconsin",43.0721661,-89.4007501,189.58,,,,,,,,,,,,
2022,1,Denver,39.7392358,-104.990251,New Orleans,29.9510658,-90.0715323,192.59,,,,,,,,,,,,
2022,1,Denver,39.7392358,-104.990251,San Diego,32.715738,-117.1610838,173.86,,,,,,,,,,,,
2022,1,Denver,39.7392358,-104.990251,"Norfolk, Virginia",36.8507689,-76.2858726,240.42,,,,,,,,,,,,
2022,1,Denver,39.7392358,-104.990251,"Pensacola, Florida",30.421309,-87.2169149,218.03,,,,,,,,,,,,
2022,1,Denver,39.7392358,-104.990251,Oklahoma City,35.4675602,-97.5164276,156.67,,,,,,,,,,,,
2022,1,Denver,39.7392358,-104.990251,"Portland, Oregon",45.515232,-122.6783853,165.75,,,,,,,,,,,,
2022,1,Denver,39.7392358,-104.990251,Philadelphia,39.9525839,-75.1652215,208.28,,,,,,,,,,,,
2022,1,Denver,39.7392358,-104.990251,"Palm Springs, California",33.8302961,-116.5452921,237.64,,,,,,,,,,,,
2022,1,Denver,39.7392358,-104.990251,"Raleigh/Durham, NC",35.8991678,-78.8636402,178.59,,,,,,,,,,,,
2022,1,Denver,39.7392358,-104.990251,"Richmond, Virginia",37.5407246,-77.4360481,222.11,,,,,,,,,,,,
2022,1,Denver,39.7392358,-104.990251,"Reno, Nevada",39.529919,-119.8142691,198.56,,,,,,,,,,,,
2022,1,Denver,39.7392358,-104.990251,Salt Lake City,40.7607793,-111.8910474,133.88,,,,,,,,,,,,
2022,1,Denver,39.7392358,-104.990251,"Tulsa, Oklahoma",36.1539816,-95.992775,157.41,,,,,,,,,,,,
2022,1,Denver,39.7392358,-104.990251,"Santa Barbara, California",34.4208305,-119.6981901,190.44,,,,,,,,,,,,
2022,1,Denver,39.7392358,-104.990251,"Sarasota/Bradenton, FL",27.336465,-82.5310117,286.69,,,,,,,,,,,,
2022,1,"Aspen, Colorado",39.1910983,-106.8175387,New York City,40.7127753,-74.0059728,565.68,,,,,,,,,,,,
2022,1,"Aspen, Colorado",39.1910983,-106.8175387,Los Angeles,34.0549076,-118.242643,305.63,,,,,,,,,,,,
2022,1,Atlanta,33.748752,-84.3876845,Dallas–Fort Worth metroplex,32.7078751,-96.9209135,161.5,,,,,,,,,,,,
2022,1,Atlanta,33.748752,-84.3876845,Pittsburgh,40.4406248,-79.9958864,181.93,,,,,,,,,,,,
2022,1,Atlanta,33.748752,-84.3876845,Denver,39.7392358,-104.990251,204.16,,,,,,,,,,,,
2022,1,Atlanta,33.748752,-84.3876845,"Austin, Texas",30.267153,-97.7430608,190.95,,,,,,,,,,,,
2022,1,Atlanta,33.748752,-84.3876845,"Phoenix, Arizona",33.4483771,-112.0740373,285.97,,,,,,,,,,,,
2022,1,Atlanta,33.748752,-84.3876845,"Hartford, Connecticut",41.7658043,-72.6733723,241.37,,,,,,,,,,,,
2022,1,Atlanta,33.748752,-84.3876845,Seattle,47.6061389,-122.3328481,300,,,,,,,,,,,,
2022,1,Atlanta,33.748752,-84.3876845,Cleveland,41.49932,-81.6943605,147.73,,,,,,,,,,,,
2022,1,Atlanta,33.748752,-84.3876845,"Nashville, Tennessee",36.1626638,-86.7816016,177.3,,,,,,,,,,,,
2022,1,Atlanta,33.748752,-84.3876845,Boston,42.3600825,-71.0588801,174.41,,,,,,,,,,,,
2022,1,Atlanta,33.748752,-84.3876845,"Buffalo, New York",42.8864468,-78.8783689,203.44,,,,,,,,,,,,
2022,1,Atlanta,33.748752,-84.3876845,"Washington, DC (Metropolitan Area)",39.1289725,-77.3783789,161.86,,,,,,,,,,,,
2022,1,Atlanta,33.748752,-84.3876845,Chicago,41.8781136,-87.6297982,151.9,,,,,,,,,,,,
2022,1,Atlanta,33.748752,-84.3876845,"Charleston, South Carolina",32.7764749,-79.9310512,202.74,,,,,,,,,,,,
2022,1,Atlanta,33.748752,-84.3876845,"Charlotte, North Carolina",35.2270869,-80.8431267,232.9,,,,,,,,,,,,
2022,1,Atlanta,33.748752,-84.3876845,"Columbus, Ohio",39.9611755,-82.9987942,177.87,,,,,,,,,,,,
2022,1,Atlanta,33.748752,-84.3876845,St. Louis,38.6270025,-90.1994042,166.26,,,,,,,,,,,,
2022,1,Atlanta,33.748752,-84.3876845,"Jacksonville, Florida",30.3321838,-81.655651,169.95,,,,,,,,,,,,
2022,1,Atlanta,33.748752,-84.3876845,Detroit,42.331427,-83.0457538,205.54,,,,,,,,,,,,
2022,1,Atlanta,33.748752,-84.3876845,Houston,29.7604267,-95.3698028,175.7,,,,,,,,,,,,
2022,1,Atlanta,33.748752,-84.3876845,"Orlando, Florida",28.5383832,-81.3789269,175.25,,,,,,,,,,,,
2022,1,Atlanta,33.748752,-84.3876845,Minneapolis–Saint Paul,44.9374831,-93.2009998,257.78,,,,,,,,,,,,
2022,1,Atlanta,33.748752,-84.3876845,New York City,40.7127753,-74.0059728,147.5,,,,,,,,,,,,
2022,1,Atlanta,33.748752,-84.3876845,"Fort Myers, Florida",26.640628,-81.8723084,197.93,,,,,,,,,,,,
2022,1,Atlanta,33.748752,-84.3876845,"Grand Rapids, Michigan",42.9633599,-85.6680863,217.85,,,,,,,,,,,,
2022,1,Atlanta,33.748752,-84.3876845,Las Vegas,36.171563,-115.1391009,238.06,,,,,,,,,,,,
2022,1,Atlanta,33.748752,-84.3876845,Indianapolis,39.768403,-86.158068,207.26,,,,,,,,,,,,
2022,1,Atlanta,33.748752,-84.3876845,"Jackson, Mississippi",32.2987573,-90.1848103,150.48,,,,,,,,,,,,
2022,1,Atlanta,33.748752,-84.3876845,San Francisco,37.7749295,-122.4194155,356.11,,,,,,,,,,,,
2022,1,Atlanta,33.748752,-84.3876845,Miami,25.7616798,-80.1917902,147.64,,,,,,,,,,,,
2022,1,Atlanta,33.748752,-84.3876845,Los Angeles,34.0549076,-118.242643,300.33,,,,,,,,,,,,
2022,1,Atlanta,33.748752,-84.3876845,"Little Rock, Arkansas",34.7444618,-92.2880157,171.64,,,,,,,,,,,,
2022,1,Atlanta,33.748752,-84.3876845,"Louisville, Kentucky",38.2526647,-85.7584557,177.5,,,,,,,,,,,,
2022,1,Atlanta,33.748752,-84.3876845,Cincinnati,39.1031182,-84.5120196,264.62,,,,,,,,,,,,
2022,1,Atlanta,33.748752,-84.3876845,"Sacramento, California",38.5815719,-121.4943996,341.23,,,,,,,,,,,,
2022,1,Atlanta,33.748752,-84.3876845,"Tampa, Florida",27.9516896,-82.4587527,162.5,,,,,,,,,,,,
2022,1,Atlanta,33.748752,-84.3876845,"Kansas City, Missouri",39.0997265,-94.5785667,200.5,,,,,,,,,,,,
2022,1,Atlanta,33.748752,-84.3876845,San Antonio,29.4251905,-98.4945922,216.94,,,,,,,,,,,,
2022,1,Atlanta,33.748752,-84.3876845,"Memphis, Tennessee",35.1495343,-90.0489801,174.2,,,,,,,,,,,,
2022,1,Atlanta,33.748752,-84.3876845,"Omaha, Nebraska",41.2565369,-95.9345034,214.52,,,,,,,,,,,,
2022,1,Atlanta,33.748752,-84.3876845,Milwaukee,43.0389025,-87.9064736,195.96,,,,,,,,,,,,
2022,1,Atlanta,33.748752,-84.3876845,New Orleans,29.9510658,-90.0715323,160.67,,,,,,,,,,,,
2022,1,Atlanta,33.748752,-84.3876845,San Diego,32.715738,-117.1610838,324.64,,,,,,,,,,,,
2022,1,Atlanta,33.748752,-84.3876845,"Norfolk, Virginia",36.8507689,-76.2858726,215.15,,,,,,,,,,,,
2022,1,Atlanta,33.748752,-84.3876845,Oklahoma City,35.4675602,-97.5164276,207.76,,,,,,,,,,,,
2022,1,Atlanta,33.748752,-84.3876845,"West Palm Beach, Florida",26.7153424,-80.0533746,197.04,,,,,,,,,,,,
2022,1,Atlanta,33.748752,-84.3876845,"Portland, Oregon",45.515232,-122.6783853,349.03,,,,,,,,,,,,
2022,1,Atlanta,33.748752,-84.3876845,Philadelphia,39.9525839,-75.1652215,145.23,,,,,,,,,,,,
2022,1,Atlanta,33.748752,-84.3876845,"Raleigh/Durham, NC",35.8991678,-78.8636402,177.24,,,,,,,,,,,,
2022,1,Atlanta,33.748752,-84.3876845,"Richmond, Virginia",37.5407246,-77.4360481,156.7,,,,,,,,,,,,
2022,1,Atlanta,33.748752,-84.3876845,"Rochester, New York",43.1565779,-77.6088465,203.62,,,,,,,,,,,,
2022,1,Atlanta,33.748752,-84.3876845,Salt Lake City,40.7607793,-111.8910474,379.65,,,,,,,,,,,,
2022,1,Atlanta,33.748752,-84.3876845,"Sarasota/Bradenton, FL",27.336465,-82.5310117,171.16,,,,,,,,,,,,
2022,1,Atlanta,33.748752,-84.3876845,"Syracuse, New York",43.0481221,-76.1474244,217.04,,,,,,,,,,,,
2022,1,"Appleton, Wisconsin",44.2619309,-88.4153847,"Phoenix, Arizona",33.4483771,-112.0740373,163.25,,,,,,,,,,,,
2022,1,"Appleton, Wisconsin",44.2619309,-88.4153847,"Sanford, Florida",28.8028612,-81.269453,145.64,,,,,,,,,,,,
2022,1,"Austin, Texas",30.267153,-97.7430608,Dallas–Fort Worth metroplex,32.7078751,-96.9209135,159.65,,,,,,,,,,,,
2022,1,"Austin, Texas",30.267153,-97.7430608,Denver,39.7392358,-104.990251,168.51,,,,,,,,,,,,
2022,1,"Austin, Texas",30.267153,-97.7430608,"Phoenix, Arizona",33.4483771,-112.0740373,214.92,,,,,,,,,,,,
2022,1,"Austin, Texas",30.267153,-97.7430608,Seattle,47.6061389,-122.3328481,227.2,,,,,,,,,,,,
2022,1,"Austin, Texas",30.267153,-97.7430608,"El Paso, Texas",31.7618778,-106.4850217,157.07,,,,,,,,,,,,
2022,1,"Austin, Texas",30.267153,-97.7430608,"Nashville, Tennessee",36.1626638,-86.7816016,179.68,,,,,,,,,,,,
2022,1,"Austin, Texas",30.267153,-97.7430608,Boston,42.3600825,-71.0588801,206.06,,,,,,,,,,,,
2022,1,"Austin, Texas",30.267153,-97.7430608,"Washington, DC (Metropolitan Area)",39.1289725,-77.3783789,240.21,,,,,,,,,,,,
2022,1,"Austin, Texas",30.267153,-97.7430608,Chicago,41.8781136,-87.6297982,187.64,,,,,,,,,,,,
2022,1,"Austin, Texas",30.267153,-97.7430608,"Charlotte, North Carolina",35.2270869,-80.8431267,262.47,,,,,,,,,,,,
2022,1,"Austin, Texas",30.267153,-97.7430608,St. Louis,38.6270025,-90.1994042,163.54,,,,,,,,,,,,
2022,1,"Austin, Texas",30.267153,-97.7430608,Detroit,42.331427,-83.0457538,228.61,,,,,,,,,,,,
2022,1,"Austin, Texas",30.267153,-97.7430608,"Orlando, Florida",28.5383832,-81.3789269,180.38,,,,,,,,,,,,
2022,1,"Austin, Texas",30.267153,-97.7430608,Minneapolis–Saint Paul,44.9374831,-93.2009998,219.48,,,,,,,,,,,,
2022,1,"Austin, Texas",30.267153,-97.7430608,New York City,40.7127753,-74.0059728,212.86,,,,,,,,,,,,
2022,1,"Austin, Texas",30.267153,-97.7430608,Las Vegas,36.171563,-115.1391009,173.96,,,,,,,,,,,,
2022,1,"Austin, Texas",30.267153,-97.7430608,Indianapolis,39.768403,-86.158068,184.4,,,,,,,,,,,,
2022,1,"Austin, Texas",30.267153,-97.7430608,San Francisco,37.7749295,-122.4194155,228.4,,,,,,,,,,,,
2022,1,"Austin, Texas",30.267153,-97.7430608,Miami,25.7616798,-80.1917902,155.96,,,,,,,,,,,,
2022,1,"Austin, Texas",30.267153,-97.7430608,Los Angeles,34.0549076,-118.242643,169.49,,,,,,,,,,,,
2022,1,"Austin, Texas",30.267153,-97.7430608,Cincinnati,39.1031182,-84.5120196,176.92,,,,,,,,,,,,
2022,1,"Austin, Texas",30.267153,-97.7430608,"Sacramento, California",38.5815719,-121.4943996,234.95,,,,,,,,,,,,
2022,1,"Austin, Texas",30.267153,-97.7430608,"Tampa, Florida",27.9516896,-82.4587527,191.02,,,,,,,,,,,,
2022,1,"Austin, Texas",30.267153,-97.7430608,"Kansas City, Missouri",39.0997265,-94.5785667,169.17,,,,,,,,,,,,
2022,1,"Austin, Texas",30.267153,-97.7430608,New Orleans,29.9510658,-90.0715323,152.27,,,,,,,,,,,,
